"user_id","date_of_first_purchase","purchased_lifetime","chapters_read_first_5_days","searches_first_5_days","questions_answered_first_5_days","created_at","market","md_do","university_id","device_type","marketing_source","class"
am_199642,,false,0,0,0,"2019-09-15",RoW,,2183,mobile,advertisement,"1st year"
am_199643,,false,89,14,0,"2019-09-15",RoW,,50,,facebook,
am_199644,,false,16,11,0,"2019-09-15",RoW,,983,mobile,friends,"3rd year"
am_199645,,false,12,1,5,"2019-09-15",RoW,,1081,mobile,conference,"4th year"
am_199648,,false,3,4,6,"2019-09-15",RoW,,50,desktop,conference,
am_199649,,false,0,0,213,"2019-09-15",RoW,,50,desktop,,
am_199650,,false,0,0,4,"2019-09-15",RoW,,2112,desktop,university,"6th year"
am_199651,,false,0,0,1,"2019-09-15",RoW,,1583,desktop,facebook,"2nd year"
am_199653,,false,2,0,10,"2019-09-15",RoW,,2501,desktop,focus_group,"6th year"
am_199654,,false,4,4,0,"2019-09-15",RoW,,2501,desktop,instagram,"2nd year"
am_199656,,false,3,0,0,"2019-09-15",RoW,,1807,,friends,"2nd year"
am_199658,,false,0,0,0,"2019-09-15",RoW,,50,mobile,ambassador,"5th year"
am_199659,,false,41,12,0,"2019-09-15",RoW,,2520,desktop,university,"4th year"
am_199663,,false,9,0,0,"2019-09-15",RoW,,270,desktop,facebook,"6th year"
am_199668,,false,0,0,0,"2019-09-15",RoW,,50,mobile,advertisement,
am_199669,,false,0,0,0,"2019-09-15",RoW,,50,mobile,,
am_199680,,false,3,4,0,"2019-09-15",RoW,,2549,desktop,friends,"4th year"
am_199685,,false,9,11,0,"2019-09-15",RoW,,3187,desktop,ambassador,"5th year"
am_199688,,false,11,9,5,"2019-09-15",RoW,,646,desktop,friends,"4th year"
am_199697,,false,0,0,1,"2019-09-16",RoW,,1895,desktop,facebook,"4th year"
am_199702,,false,0,0,0,"2019-09-16",RoW,,50,desktop,press_online,
am_199703,,false,0,0,1,"2019-09-16",RoW,,50,mobile,focus_group,
am_199704,"2019-09-16",false,14,0,256,"2019-09-16",RoW,,1761,desktop,app_store,"4th year"
am_199707,,false,35,38,0,"2019-09-16",RoW,,329,mobile,,"6th year"
am_199712,,false,4,0,0,"2019-09-16",RoW,,330,desktop,friends,"6th year"
am_199714,,false,3,0,0,"2019-09-16",RoW,,337,desktop,university,"4th year"
am_199715,,false,0,0,0,"2019-09-16",RoW,,1453,mobile,,"6th year"
am_199718,,false,0,0,0,"2019-09-16",RoW,,1168,desktop,focus_group,"5th year"
am_199719,,false,0,0,1,"2019-09-16",RoW,,2097,,app_store,"3rd year"
am_199720,,false,2,0,3,"2019-09-16",RoW,,741,desktop,other_online_advertisement,"5th year"
am_199723,,false,0,0,0,"2019-09-16",RoW,,50,desktop,,"2nd year"
am_199724,,false,0,0,0,"2019-09-16",RoW,,50,desktop,,
am_199725,,false,0,0,0,"2019-09-16",RoW,,2111,desktop,,"5th year"
am_199726,,false,28,23,13,"2019-09-16",RoW,,330,desktop,ambassador,"3rd year"
am_199727,"2019-10-24",false,12,1,0,"2019-09-16",RoW,,2247,tablet,,"4th year"
am_199728,,false,7,4,0,"2019-09-16",RoW,,1453,mobile,facebook,"5th year"
am_199729,,false,0,0,0,"2019-09-16",RoW,,50,mobile,facebook,
am_199730,,false,4,4,8,"2019-09-16",RoW,,2171,desktop,friends,"6th year"
am_199731,,false,8,0,50,"2019-09-16",RoW,,2112,desktop,conference,"6th year"
am_199732,,false,1,0,0,"2019-09-16",RoW,,50,desktop,other_online_advertisement,
am_199733,,false,5,1,0,"2019-09-16",RoW,,2551,desktop,google,"4th year"
am_199734,,false,0,0,0,"2019-09-16",RoW,,50,desktop,press_online,
am_199735,,false,1,0,1,"2019-09-16",RoW,,1079,mobile,advertisement,"3rd year"
am_199736,,false,5,0,42,"2019-09-16",RoW,,2501,,advertisement,"6th year"
am_199739,,false,5,0,1,"2019-09-16",RoW,,2501,mobile,instagram,"4th year"
am_199742,,false,0,0,1,"2019-09-16",RoW,,1896,,friends,"4th year"
am_199743,,false,0,0,0,"2019-09-16",RoW,,3031,mobile,other,"3rd year"
am_199744,,false,27,5,0,"2019-09-16",RoW,,50,,google,
am_199746,,false,0,0,0,"2019-09-16",RoW,,2640,,university,"1st year"
am_199752,,false,0,0,0,"2019-09-16",RoW,,30,,students_work,
am_199754,,false,4,4,0,"2019-09-16",RoW,,2238,desktop,,"6th year"
am_199757,,false,3,2,0,"2019-09-16",RoW,,50,desktop,google,"1st year"
am_199758,,false,0,0,0,"2019-09-16",RoW,,1446,mobile,google,"2nd year"
am_199759,,false,1,1,0,"2019-09-16",RoW,,1941,mobile,press_online,"3rd year"
am_199760,"2019-09-16",false,0,0,0,"2019-09-16",RoW,,3187,desktop,,"6th year"
am_199763,,false,55,0,18,"2019-09-16",RoW,,3187,desktop,,"4th year"
am_199764,,false,1,0,4,"2019-09-16",RoW,,50,desktop,,"6th year"
am_199765,,false,15,0,4,"2019-09-16",RoW,,2239,desktop,google,"6th year"
am_199767,,false,0,0,0,"2019-09-16",RoW,,50,tablet,app_store,
am_199768,,false,0,0,0,"2019-09-16",RoW,,935,desktop,,"6th year"
am_199769,,false,272,5,0,"2019-09-16",RoW,,1723,tablet,instagram,"2nd year"
am_199775,,false,3,4,0,"2019-09-16",RoW,,50,desktop,youtube,
am_199777,,false,14,13,0,"2019-09-16",RoW,,2110,desktop,university,"5th year"
am_199778,,false,10,9,0,"2019-09-16",RoW,,50,desktop,google,"3rd year"
am_199781,,false,13,0,0,"2019-09-16",RoW,,2107,desktop,other_online_advertisement,"1st year"
am_199785,,false,109,36,17,"2019-09-16",RoW,,334,desktop,friends,"6th year"
am_199790,,false,5,11,0,"2019-09-16",RoW,,1893,mobile,google,"4th year"
am_199800,,false,6,7,0,"2019-09-16",RoW,,935,mobile,other,"1st year"
am_199801,,false,20,45,0,"2019-09-17",RoW,,1722,desktop,friends,"1st year"
am_199804,,false,0,0,0,"2019-09-17",RoW,,50,,other_online_advertisement,"3rd year"
am_199805,,false,0,0,5,"2019-09-17",RoW,,330,desktop,conference,"4th year"
am_199808,,false,0,0,0,"2019-09-17",RoW,,1699,tablet,friends,"4th year"
am_199813,,false,0,0,1,"2019-09-17",RoW,,1897,,youtube,"3rd year"
am_199817,,false,0,0,0,"2019-09-17",RoW,,334,desktop,,"4th year"
am_199819,,false,0,2,0,"2019-09-17",RoW,,50,,friends,"6th year"
am_199821,,false,59,2,0,"2019-09-17",RoW,,50,desktop,,
am_199822,,false,45,0,0,"2019-09-17",RoW,,50,desktop,,
am_199823,,false,0,0,5,"2019-09-17",RoW,,50,mobile,,
am_199824,,false,0,0,0,"2019-09-17",RoW,,45,,friends,
am_199825,,false,1,0,0,"2019-09-17",RoW,,2382,,google,"4th year"
am_199826,,false,1,0,5,"2019-09-17",RoW,,3179,,,"5th year"
am_199827,,false,9,9,0,"2019-09-17",RoW,,208,desktop,friends,"2nd year"
am_199828,,false,0,0,0,"2019-09-17",RoW,,2899,mobile,instagram,"6th year"
am_199829,,false,0,0,0,"2019-09-17",RoW,,1918,mobile,,"4th year"
am_199830,,false,8,9,0,"2019-09-17",RoW,,334,tablet,conference,"4th year"
am_199831,,false,3,0,0,"2019-09-17",RoW,,1028,mobile,,"2nd year"
am_199832,,false,0,0,0,"2019-09-17",RoW,,947,mobile,facebook,"3rd year"
am_199833,,false,2,0,0,"2019-09-17",RoW,,347,desktop,google,"5th year"
am_199834,,false,0,0,0,"2019-09-17",RoW,,1079,mobile,friends,"5th year"
am_199836,,false,17,3,1,"2019-09-17",RoW,,1424,desktop,instagram,"2nd year"
am_199837,,false,13,3,31,"2019-09-17",RoW,,2112,desktop,friends,"6th year"
am_199839,,false,0,0,0,"2019-09-17",RoW,,2110,mobile,,"3rd year"
am_199841,,false,0,0,0,"2019-09-17",RoW,,1685,desktop,friends,"4th year"
am_199842,,false,14,0,33,"2019-09-17",RoW,,2098,desktop,facebook,"5th year"
am_199844,,false,0,0,0,"2019-09-17",RoW,,980,mobile,google,"3rd year"
am_199845,,false,0,0,0,"2019-09-17",RoW,,50,mobile,advertisement,
am_199847,"2019-10-31",false,0,0,1,"2019-09-17",RoW,,2110,desktop,,"2nd year"
am_199848,,false,0,0,6,"2019-09-17",RoW,,2180,mobile,app_store,"6th year"
am_199849,,false,4,9,0,"2019-09-17",RoW,,2171,desktop,friends,"6th year"
am_199852,,false,1,1,0,"2019-09-17",RoW,,1722,desktop,ambassador,"2nd year"
am_199855,,false,3,5,0,"2019-09-17",RoW,,1722,desktop,,"2nd year"
am_199858,,false,0,0,0,"2019-09-17",RoW,,957,desktop,press_online,"3rd year"
am_199863,,false,4,2,0,"2019-09-17",RoW,,2430,desktop,,"6th year"
am_199864,,false,0,0,0,"2019-09-17",RoW,,50,,friends,
am_199868,,false,0,0,0,"2019-09-17",RoW,,50,desktop,friends,
am_199871,"2019-09-17",false,14,16,0,"2019-09-17",RoW,,45,desktop,,"3rd year"
am_199872,"2019-09-17",false,14,16,0,"2019-09-17",RoW,,45,desktop,,"3rd year"
am_199877,,false,0,0,0,"2019-09-17",RoW,,2516,mobile,advertisement,"4th year"
am_199878,,false,10,9,0,"2019-09-17",RoW,,2110,desktop,,"5th year"
am_199879,,false,2,0,35,"2019-09-17",RoW,,1478,desktop,facebook,"6th year"
am_199880,,false,0,0,0,"2019-09-17",RoW,,1459,,facebook,"6th year"
am_199882,,false,0,0,0,"2019-09-17",RoW,,50,mobile,,"5th year"
am_199886,,false,4,5,0,"2019-09-17",RoW,,206,desktop,,"6th year"
am_199887,,false,0,0,0,"2019-09-17",RoW,,50,,conference,
am_199891,,false,2,1,0,"2019-09-17",RoW,,208,mobile,ambassador,"4th year"
am_199894,,false,3,4,0,"2019-09-17",RoW,,354,mobile,,"2nd year"
am_199895,,false,2,12,0,"2019-09-18",RoW,,1722,desktop,,"3rd year"
am_199896,,false,0,0,0,"2019-09-18",RoW,,1353,mobile,instagram,"6th year"
am_199899,,false,1,0,0,"2019-09-18",RoW,,1751,,other,"2nd year"
am_199904,,false,30,12,0,"2019-09-18",RoW,,1334,mobile,ambassador,"4th year"
am_199905,,false,6,16,0,"2019-09-18",RoW,,1722,desktop,friends,"4th year"
am_199906,,false,0,1,0,"2019-09-18",RoW,,1930,mobile,youtube,"6th year"
am_199907,,false,0,0,0,"2019-09-18",RoW,,1753,mobile,facebook,"5th year"
am_199908,,false,2,0,0,"2019-09-18",RoW,,334,desktop,,"4th year"
am_199909,,false,0,0,0,"2019-09-18",RoW,,50,mobile,advertisement,
am_199910,,false,1,0,0,"2019-09-18",RoW,,2510,mobile,other_online_advertisement,"2nd year"
am_199911,,false,0,0,0,"2019-09-18",RoW,,2,mobile,app_store,"6th year"
am_199912,,false,0,0,0,"2019-09-18",RoW,,3187,mobile,,"5th year"
am_199913,,false,0,0,0,"2019-09-18",RoW,,2398,tablet,,"5th year"
am_199914,,false,10,6,42,"2019-09-18",RoW,,2109,desktop,friends,"5th year"
am_199915,,false,0,0,0,"2019-09-18",RoW,,208,desktop,university,"1st year"
am_199916,,false,7,4,0,"2019-09-18",RoW,,1581,mobile,,"6th year"
am_199917,,false,0,0,4,"2019-09-18",RoW,,1446,desktop,,"5th year"
am_199919,,false,16,50,0,"2019-09-18",RoW,,2088,desktop,friends,"2nd year"
am_199920,,false,1,0,0,"2019-09-18",RoW,,3222,mobile,google,"5th year"
am_199922,,false,0,2,0,"2019-09-18",RoW,,50,desktop,,
am_199923,,false,0,0,0,"2019-09-18",RoW,,648,mobile,instagram,"4th year"
am_199925,,false,0,0,0,"2019-09-18",RoW,,208,mobile,,"1st year"
am_199926,,false,4,0,33,"2019-09-18",RoW,,1480,desktop,facebook,"5th year"
am_199927,,false,8,5,0,"2019-09-18",RoW,,50,desktop,university,
am_199928,"2019-09-18",false,5,0,5,"2019-09-18",RoW,,346,desktop,conference,"6th year"
am_199931,,false,5,4,0,"2019-09-18",RoW,,1654,mobile,advertisement,"4th year"
am_199932,,false,1,0,1,"2019-09-18",RoW,,2138,desktop,,"3rd year"
am_199933,,false,19,34,0,"2019-09-18",RoW,,2535,desktop,press_online,"4th year"
am_199935,,false,1,0,0,"2019-09-18",RoW,,50,mobile,press_online,
am_199936,,false,1,1,0,"2019-09-18",RoW,,2107,desktop,other_online_advertisement,"6th year"
am_199938,,false,0,0,0,"2019-09-18",RoW,,2505,mobile,instagram,"2nd year"
am_199939,,false,0,0,0,"2019-09-18",RoW,,2079,mobile,,"3rd year"
am_199940,,false,10,0,0,"2019-09-18",RoW,,2520,desktop,ambassador,"6th year"
am_199941,,false,0,0,0,"2019-09-18",RoW,,48,desktop,friends,"3rd year"
am_199942,,false,5,0,0,"2019-09-18",RoW,,870,desktop,focus_group,"6th year"
am_199943,,false,51,27,105,"2019-09-18",RoW,,206,desktop,google,"4th year"
am_199944,,false,2,2,0,"2019-09-18",RoW,,2101,tablet,google,"4th year"
am_199945,,false,0,0,0,"2019-09-18",RoW,,1810,desktop,google,"6th year"
am_199947,,false,17,0,0,"2019-09-18",RoW,,3188,desktop,friends,"6th year"
am_199949,,false,10,12,0,"2019-09-18",RoW,,1858,desktop,friends,"1st year"
am_199950,,false,34,0,0,"2019-09-18",RoW,,374,,friends,
am_199951,,false,0,0,0,"2019-09-18",RoW,,935,desktop,facebook,"3rd year"
am_199952,,false,0,0,0,"2019-09-18",RoW,,958,mobile,press_online,"3rd year"
am_199954,,false,0,0,0,"2019-09-18",RoW,,2520,desktop,facebook,"6th year"
am_199955,,false,0,0,0,"2019-09-18",RoW,,50,,facebook,"2nd year"
am_199956,,false,0,0,0,"2019-09-18",RoW,,952,mobile,,"3rd year"
am_199959,,false,0,0,0,"2019-09-18",RoW,,50,mobile,facebook,"5th year"
am_199960,,false,86,1,13,"2019-09-18",RoW,,2107,desktop,,"2nd year"
am_199962,,false,0,0,0,"2019-09-18",RoW,,208,desktop,friends,"1st year"
am_199964,,false,214,34,0,"2019-09-18",RoW,,50,tablet,advertisement,
am_199965,,false,0,0,0,"2019-09-18",RoW,,50,mobile,conference,
am_199966,"2019-09-21",false,59,0,57,"2019-09-18",RoW,,581,mobile,friends,"4th year"
am_199968,,false,1,1,0,"2019-09-18",RoW,,2278,desktop,,"4th year"
am_199969,,false,1,0,0,"2019-09-18",RoW,,50,mobile,friends,"6th year"
am_199971,,false,19,19,0,"2019-09-18",RoW,,50,desktop,google,
am_199972,,false,0,0,0,"2019-09-18",RoW,,50,mobile,facebook,
am_199973,,false,9,0,3,"2019-09-18",RoW,,50,desktop,friends,
am_199974,,false,5,0,0,"2019-09-18",RoW,,50,desktop,friends,"3rd year"
am_199975,,false,0,0,0,"2019-09-18",RoW,,952,mobile,conference,"5th year"
am_199976,,false,0,0,2,"2019-09-18",RoW,,50,mobile,facebook,
am_199977,,false,2,0,8,"2019-09-18",RoW,,50,desktop,advertisement,"5th year"
am_199978,,false,0,0,7,"2019-09-18",RoW,,630,mobile,,"5th year"
am_199979,,false,1,0,23,"2019-09-18",RoW,,1450,desktop,conference,"4th year"
am_199981,,false,0,0,0,"2019-09-19",RoW,,50,mobile,facebook,
am_199984,,false,6,0,0,"2019-09-19",RoW,,273,mobile,facebook,"6th year"
am_199987,,false,8,0,6,"2019-09-19",RoW,,2501,,instagram,"3rd year"
am_199990,,false,0,0,2,"2019-09-19",RoW,,50,mobile,instagram,"3rd year"
am_199991,"2019-10-07",false,8,4,0,"2019-09-19",RoW,,1751,mobile,friends,
am_199992,,false,12,2,0,"2019-09-19",RoW,,50,desktop,google,
am_199993,,false,0,0,4,"2019-09-19",RoW,,2276,mobile,press_online,"2nd year"
am_199994,,false,0,0,0,"2019-09-19",RoW,,2078,mobile,,"4th year"
am_199995,,false,0,0,0,"2019-09-19",RoW,,44,,google,
am_199996,,false,8,4,0,"2019-09-19",RoW,,2228,mobile,,"6th year"
am_199997,,false,0,0,0,"2019-09-19",RoW,,2583,desktop,facebook,"5th year"
am_199998,,false,0,0,0,"2019-09-19",RoW,,1860,,students_work,
am_199999,,false,0,0,0,"2019-09-19",RoW,,44,,friends,
am_200000,,false,0,0,0,"2019-09-19",RoW,,2510,mobile,focus_group,"5th year"
am_200001,,false,0,0,0,"2019-09-19",RoW,,1049,desktop,google,"3rd year"
am_200002,,false,1,0,17,"2019-09-19",RoW,,50,mobile,google,
am_200003,,false,2,0,0,"2019-09-19",RoW,,2106,mobile,university,"1st year"
am_200004,,false,0,0,0,"2019-09-19",RoW,,50,mobile,instagram,
am_200005,,false,0,0,0,"2019-09-19",RoW,,952,mobile,focus_group,"5th year"
am_200006,,false,13,0,0,"2019-09-19",RoW,,1844,desktop,friends,"4th year"
am_200007,,false,0,0,0,"2019-09-19",RoW,,50,desktop,,
am_200008,,false,0,0,0,"2019-09-19",RoW,,50,desktop,,
am_200009,,false,2,2,0,"2019-09-19",RoW,,1711,desktop,facebook,"5th year"
am_200010,,false,0,0,0,"2019-09-19",RoW,,50,mobile,facebook,
am_200012,,false,0,0,0,"2019-09-19",RoW,,2305,desktop,university,"4th year"
am_200013,,false,43,1,0,"2019-09-19",RoW,,951,mobile,conference,"1st year"
am_200014,,false,15,6,11,"2019-09-19",RoW,,1448,desktop,conference,"3rd year"
am_200015,,false,40,8,0,"2019-09-19",RoW,,50,tablet,,"5th year"
am_200017,,false,0,0,1,"2019-09-19",RoW,,2106,desktop,university,"1st year"
am_200019,,false,0,0,8,"2019-09-19",RoW,,375,mobile,facebook,"4th year"
am_200020,,false,0,0,0,"2019-09-19",RoW,,1356,desktop,friends,"3rd year"
am_200021,,false,82,44,506,"2019-09-19",RoW,,2109,desktop,advertisement,"6th year"
am_200024,,false,0,0,0,"2019-09-19",RoW,,752,mobile,,"4th year"
am_200025,,false,4,9,0,"2019-09-19",RoW,,952,desktop,conference,"3rd year"
am_200027,,false,0,0,0,"2019-09-19",RoW,,1349,desktop,friends,"6th year"
am_200032,,false,0,0,0,"2019-09-19",RoW,,894,mobile,friends,"6th year"
am_200033,,false,8,7,0,"2019-09-19",RoW,,50,desktop,friends,"3rd year"
am_200035,,false,5,2,0,"2019-09-19",RoW,,2106,desktop,university,"1st year"
am_200037,,false,13,0,10,"2019-09-19",RoW,,3264,desktop,conference,"4th year"
am_200039,,false,1,0,0,"2019-09-19",RoW,,2463,mobile,instagram,"3rd year"
am_200042,,false,1,0,0,"2019-09-19",RoW,,2106,mobile,conference,"1st year"
am_200057,,false,0,0,0,"2019-09-19",RoW,,2106,desktop,university,"1st year"
am_200059,,false,0,0,0,"2019-09-19",RoW,,50,mobile,friends,
am_200062,,false,0,0,0,"2019-09-19",RoW,,1750,mobile,other_online_advertisement,"6th year"
am_200068,,false,1,0,0,"2019-09-19",RoW,,276,mobile,conference,"1st year"
am_200069,,false,1,0,1,"2019-09-19",RoW,,50,mobile,instagram,
am_200071,,false,1,0,35,"2019-09-20",RoW,,50,desktop,instagram,
am_200072,"2019-09-24",false,47,63,0,"2019-09-20",RoW,,50,desktop,google,"4th year"
am_200073,,false,0,0,0,"2019-09-20",RoW,,13,mobile,app_store,"2nd year"
am_200074,,false,1,2,0,"2019-09-20",RoW,,50,desktop,,
am_200081,,false,3,0,440,"2019-09-20",RoW,,937,desktop,advertisement,"2nd year"
am_200083,"2019-09-20",false,14,32,34,"2019-09-20",RoW,,333,desktop,friends,"4th year"
am_200086,,false,0,0,0,"2019-09-20",RoW,,3235,desktop,advertisement,"3rd year"
am_200087,,false,0,0,0,"2019-09-20",RoW,,50,mobile,instagram,
am_200089,"2019-09-27",false,83,21,9,"2019-09-20",RoW,,50,mobile,friends,
am_200090,,false,6,15,0,"2019-09-20",RoW,,2261,desktop,friends,"2nd year"
am_200091,,false,1,0,0,"2019-09-20",RoW,,2319,mobile,,"4th year"
am_200092,,false,7,5,0,"2019-09-20",RoW,,50,desktop,app_store,
am_200093,,false,53,1,42,"2019-09-20",RoW,,3187,desktop,friends,"5th year"
am_200096,,false,15,21,0,"2019-09-20",RoW,,337,desktop,focus_group,"1st year"
am_200097,,false,1,0,0,"2019-09-20",RoW,,940,mobile,,"3rd year"
am_200098,,false,0,5,0,"2019-09-20",RoW,,2089,tablet,ambassador,"4th year"
am_200099,,false,9,6,0,"2019-09-20",RoW,,1161,mobile,google,"6th year"
am_200100,,false,12,9,0,"2019-09-20",RoW,,2416,desktop,,"4th year"
am_200101,,false,0,0,0,"2019-09-20",RoW,,2501,mobile,advertisement,"3rd year"
am_200104,,false,46,7,0,"2019-09-20",RoW,,1582,desktop,facebook,"6th year"
am_200107,,false,1,0,1,"2019-09-20",RoW,,861,mobile,university,"5th year"
am_200108,"2019-10-21",false,2,2,0,"2019-09-20",RoW,,2121,tablet,app_store,"1st year"
am_200109,,false,0,0,0,"2019-09-20",RoW,,208,desktop,friends,"3rd year"
am_200111,,false,0,0,0,"2019-09-20",RoW,,62,,university,
am_200112,"2019-09-20",false,50,22,0,"2019-09-20",RoW,,2233,mobile,youtube,"6th year"
am_200118,,false,0,0,0,"2019-09-20",RoW,,1095,mobile,facebook,"6th year"
am_200120,,false,0,0,0,"2019-09-20",RoW,,50,mobile,conference,"3rd year"
am_200121,,false,9,0,0,"2019-09-20",RoW,,1217,,,
am_200123,,false,3,6,0,"2019-09-20",RoW,,56,desktop,friends,"4th year"
am_200124,,false,0,0,0,"2019-09-20",RoW,,2378,mobile,facebook,"3rd year"
am_200125,,false,0,0,0,"2019-09-20",RoW,,952,mobile,conference,"4th year"
am_200126,,false,0,0,0,"2019-09-20",RoW,,952,mobile,press_online,"2nd year"
am_200127,,false,0,0,0,"2019-09-20",RoW,,2111,desktop,friends,"5th year"
am_200130,,false,0,0,0,"2019-09-20",RoW,,861,mobile,google,"3rd year"
am_200133,,false,15,2,8,"2019-09-20",RoW,,2391,tablet,facebook,"3rd year"
am_200135,,false,0,0,1,"2019-09-20",RoW,,2504,mobile,,"4th year"
am_200137,,false,1,1,0,"2019-09-20",RoW,,983,desktop,facebook,"3rd year"
am_200138,,false,0,0,0,"2019-09-20",RoW,,1999,mobile,google,"6th year"
am_200139,,false,0,0,0,"2019-09-20",RoW,,1858,desktop,friends,"5th year"
am_200141,,false,2,4,0,"2019-09-21",RoW,,2065,mobile,advertisement,"4th year"
am_200142,,false,6,0,60,"2019-09-21",RoW,,330,desktop,,"6th year"
am_200145,,false,2,0,0,"2019-09-21",RoW,,50,desktop,google,
am_200146,,false,5,1,1,"2019-09-21",RoW,,50,desktop,facebook,
am_200148,,false,5,0,0,"2019-09-21",RoW,,50,,app_store,
am_200149,"2020-01-25",false,6,7,0,"2019-09-21",RoW,,342,desktop,advertisement,"5th year"
am_200150,,false,6,0,0,"2019-09-21",RoW,,786,mobile,,
am_200151,,false,0,0,0,"2019-09-21",RoW,,1349,desktop,instagram,"5th year"
am_200152,,false,0,0,0,"2019-09-21",RoW,,50,mobile,instagram,
am_200153,,false,0,0,0,"2019-09-21",RoW,,1687,mobile,instagram,"4th year"
am_200154,,false,0,0,0,"2019-09-21",RoW,,2281,mobile,ambassador,"4th year"
am_200155,,false,0,0,1,"2019-09-21",RoW,,1151,mobile,other,"3rd year"
am_200156,,false,0,1,0,"2019-09-21",RoW,,2281,mobile,,"2nd year"
am_200157,,false,25,3,0,"2019-09-21",RoW,,1081,mobile,friends,"4th year"
am_200159,,false,0,0,0,"2019-09-21",RoW,,332,desktop,,"3rd year"
am_200160,,false,26,1,0,"2019-09-21",RoW,,50,,instagram,"4th year"
am_200161,,false,0,0,0,"2019-09-21",RoW,,2106,desktop,friends,"1st year"
am_200162,,false,0,1,0,"2019-09-21",RoW,,2108,desktop,friends,"2nd year"
am_200163,,false,40,0,0,"2019-09-21",RoW,,2504,mobile,,"3rd year"
am_200164,,false,0,0,0,"2019-09-21",RoW,,1698,mobile,,"2nd year"
am_200166,,false,1,0,0,"2019-09-21",RoW,,50,mobile,press_online,
am_200167,,false,0,0,0,"2019-09-21",RoW,,2544,desktop,,"5th year"
am_200169,,false,0,0,0,"2019-09-21",RoW,,2106,desktop,ambassador,"1st year"
am_200171,,false,9,5,1,"2019-09-21",RoW,,50,desktop,ambassador,
am_200173,,false,0,0,0,"2019-09-21",RoW,,2113,mobile,university,"1st year"
am_200176,,false,2,2,0,"2019-09-21",RoW,,2281,desktop,ambassador,"2nd year"
am_200177,,false,0,0,8,"2019-09-21",RoW,,976,mobile,google,
am_200178,,false,0,0,0,"2019-09-21",RoW,,62,,university,
am_200179,,false,0,0,0,"2019-09-21",RoW,,2223,mobile,press_online,"4th year"
am_200181,,false,0,0,0,"2019-09-21",RoW,,50,desktop,google,"1st year"
am_200185,,false,0,0,0,"2019-09-21",RoW,,50,desktop,google,
am_200186,,false,0,0,0,"2019-09-21",RoW,,2106,desktop,advertisement,"1st year"
am_200188,,false,39,17,0,"2019-09-21",RoW,,2239,tablet,,"6th year"
am_200189,,false,0,0,0,"2019-09-21",RoW,,41,,friends,
am_200190,,false,0,0,0,"2019-09-21",RoW,,617,,advertisement,"4th year"
am_200191,,false,1,0,0,"2019-09-21",RoW,,50,mobile,,"6th year"
am_200192,,false,0,0,0,"2019-09-21",RoW,,2745,,instagram,"5th year"
am_200195,,false,84,24,0,"2019-09-21",RoW,,3187,desktop,advertisement,"5th year"
am_200196,,false,0,0,1,"2019-09-21",RoW,,50,tablet,conference,"6th year"
am_200201,,false,0,0,0,"2019-09-22",RoW,,2500,mobile,conference,"4th year"
am_200202,,false,0,0,2,"2019-09-22",RoW,,2035,mobile,,"2nd year"
am_200203,,false,0,0,0,"2019-09-22",RoW,,50,mobile,press_online,"5th year"
am_200204,,false,1,0,0,"2019-09-22",RoW,,50,mobile,press_online,"2nd year"
am_200205,,false,0,0,0,"2019-09-22",RoW,,50,mobile,advertisement,
am_200206,,false,0,0,0,"2019-09-22",RoW,,1974,mobile,,"4th year"
am_200208,"2019-09-29",false,18,34,0,"2019-09-22",RoW,,344,desktop,friends,"4th year"
am_200209,,false,0,0,2,"2019-09-22",RoW,,2825,mobile,,"4th year"
am_200210,,false,0,0,1,"2019-09-22",RoW,,50,mobile,google,
am_200212,,false,0,0,0,"2019-09-22",RoW,,50,desktop,press_online,
am_200213,,false,19,10,42,"2019-09-22",RoW,,2276,desktop,friends,"4th year"
am_200214,,false,0,0,0,"2019-09-22",RoW,,2281,mobile,,"2nd year"
am_200215,,false,2,2,0,"2019-09-22",RoW,,2281,desktop,university,"2nd year"
am_200216,,false,0,0,0,"2019-09-22",RoW,,50,desktop,university,
am_200217,,false,5,3,0,"2019-09-22",RoW,,2281,,ambassador,"2nd year"
am_200218,,false,2,4,0,"2019-09-22",RoW,,2281,,university,"2nd year"
am_200219,,false,5,0,37,"2019-09-22",RoW,,2281,mobile,university,"2nd year"
am_200220,,false,0,0,0,"2019-09-22",RoW,,2281,,friends,"2nd year"
am_200221,,false,1,4,0,"2019-09-22",RoW,,50,desktop,university,
am_200222,,false,0,0,0,"2019-09-22",RoW,,62,,university,
am_200223,,false,1,0,1,"2019-09-22",RoW,,2281,desktop,friends,"2nd year"
am_200224,,false,0,0,0,"2019-09-22",RoW,,2281,desktop,conference,"2nd year"
am_200225,"2019-09-22",false,5,2,0,"2019-09-22",RoW,,333,desktop,,"4th year"
am_200226,"2019-09-22",false,5,2,0,"2019-09-22",RoW,,333,desktop,,"4th year"
am_200227,,false,0,0,0,"2019-09-22",RoW,,710,mobile,press_online,"6th year"
am_200228,,false,0,0,0,"2019-09-22",RoW,,1817,mobile,friends,"6th year"
am_200229,,false,1,2,0,"2019-09-22",RoW,,2281,mobile,friends,"2nd year"
am_200230,,false,8,2,0,"2019-09-22",RoW,,2505,tablet,facebook,"5th year"
am_200231,,false,5,0,23,"2019-09-22",RoW,,1582,,friends,"5th year"
am_200232,,false,0,1,2,"2019-09-22",RoW,,50,desktop,,"6th year"
